flightNum;cancelled;cancellationName;diverted;div1airport;div2airport;compania;carrierDelay;tiempo;weatherDelay;NAS;nasDelay;seguridad;securityDelay;previo;lateAircraftDelay;desvio;divArrDelay;idIncidencia
41301;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;0;11602
41312;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11603
41312;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;desvio;0;11604
41313;0;;0;;;compania;34;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11605
41338;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;11606
41339;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11607
41339;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;11608
41339;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;0;11609
41361;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11610
41365;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11611
41365;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;0;11612
41394;0;;0;;;compania;30;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11613
41401;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;11614
41424;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;11615
41450;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;0;11616
41451;0;;0;;;compania;21;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11617
41451;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;0;11618
41453;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11619
41453;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;42;desvio;0;11620
41454;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11621
41454;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;0;11622
41454;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;43;desvio;0;11623
41491;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11624
41491;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;0;11625
41492;0;;0;;;compania;38;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11626
41494;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;14;previo;0;desvio;0;11627
41494;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;0;11628
41495;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11629
41495;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;30;desvio;0;11630
41496;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11631
41496;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;0;11632
41497;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11633
41497;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;24;desvio;0;11634
41500;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11635
41500;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;37;desvio;0;11636
41501;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;0;11637
41502;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11638
41502;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;11639
41502;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;desvio;0;11640
41509;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11641
41509;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;11642
41522;0;;0;;;compania;32;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11643
41522;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;0;11644
41535;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;84;desvio;0;11645
41537;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11646
41537;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;5;desvio;0;11647
41541;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11648
41541;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;desvio;0;11649
41541;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;desvio;0;11650
41542;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;11651
41542;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;0;11652
41543;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;0;11653
41543;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;0;11654
41544;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;0;11655
41552;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11656
41552;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;desvio;0;11657
41552;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;1;desvio;0;11658
41555;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;0;11659
41555;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;4;previo;0;desvio;0;11660
41555;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;0;11661
41561;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11662
41561;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;75;desvio;0;11663
41562;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;77;desvio;0;11664
41563;0;;0;;;compania;37;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11665
41563;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;50;desvio;0;11666
41564;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;56;desvio;0;11667
41565;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;75;desvio;0;11668
41566;0;;0;;;compania;0;tiempo;0;NAS;55;seguridad;0;previo;0;desvio;0;11669
41567;0;;0;;;compania;79;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11670
41583;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11671
41583;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;13;desvio;0;11672
41585;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11673
41585;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;0;11674
41592;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11675
41592;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;72;desvio;0;11676
41596;0;;0;;;compania;0;tiempo;40;NAS;0;seguridad;0;previo;0;desvio;0;11677
41596;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;0;11678
41628;0;;0;;;compania;91;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11679
41649;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;desvio;0;11680
41649;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;127;desvio;0;11681
41653;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;0;11682
41653;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;73;desvio;0;11683
41654;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11684
41654;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;desvio;0;11685
41654;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;65;desvio;0;11686
41655;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;65;desvio;0;11687
41685;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11688
41685;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;11689
41685;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;128;desvio;0;11690
41686;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;11691
41686;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;137;desvio;0;11692
41687;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11693
41687;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;115;desvio;0;11694
41688;0;;0;;;compania;128;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11695
41691;0;;0;;;compania;47;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11696
41702;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;11697
41702;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;9;previo;0;desvio;0;11698
41702;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;54;desvio;0;11699
41721;0;;0;;;compania;0;tiempo;41;NAS;0;seguridad;0;previo;0;desvio;0;11700
41721;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;14;desvio;0;11701
41729;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;0;11702
41729;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;14;desvio;0;11703
41730;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;0;11704
41731;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;35;desvio;0;11705
41732;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;11706
41732;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;0;11707
41771;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11708
41771;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;11709
41771;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;5;desvio;0;11710
41772;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11711
41772;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;0;11712
41772;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;30;desvio;0;11713
41773;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11714
41773;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;0;11715
41774;0;;0;;;compania;30;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11716
41778;0;;0;;;compania;55;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11717
41778;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;11718
41778;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;2;desvio;0;11719
41783;0;;0;;;compania;41;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11720
41783;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;3;desvio;0;11721
41785;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;33;desvio;0;11722
41792;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11723
41792;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;10;desvio;0;11724
41807;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;11725
41823;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;51;desvio;0;11726
41843;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;24;desvio;0;11727
41868;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11728
41868;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;143;desvio;0;11729
41869;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;135;desvio;0;11730
41870;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;11731
41870;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;132;desvio;0;11732
41871;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;128;desvio;0;11733
41872;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;11734
41872;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;141;desvio;0;11735
41873;0;;0;;;compania;0;tiempo;0;NAS;141;seguridad;0;previo;0;desvio;0;11736
41875;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;50;desvio;0;11737
41886;0;;0;;;compania;49;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11738
41886;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;11739
41895;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11740
41895;0;;0;;;compania;0;tiempo;0;NAS;30;seguridad;0;previo;0;desvio;0;11741
41895;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;0;11742
41924;0;;0;;;compania;114;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11743
41946;0;;0;;;compania;0;tiempo;0;NAS;47;seguridad;0;previo;0;desvio;0;11744
41946;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;desvio;0;11745
41947;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11746
41947;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;44;desvio;0;11747

42011;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11749
42011;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;11;desvio;0;11750
42042;0;;0;;;compania;86;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11751
42042;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;11752
42045;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;11753
42045;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;desvio;0;11754
42046;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;desvio;0;11755
42069;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11756
42069;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;desvio;0;11757
42069;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;desvio;0;11758
42079;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11759
42079;0;;0;;;compania;0;tiempo;0;NAS;10;seguridad;0;previo;0;desvio;0;11760
42079;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;0;11761
42084;0;;0;;;compania;74;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11762
42089;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11763
42089;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;11;desvio;0;11764
42090;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11765
42090;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;14;desvio;0;11766
42091;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11767
42091;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;10;desvio;0;11768
42102;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;11769
42102;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;59;desvio;0;11770
42103;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;65;desvio;0;11771
42104;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;30;desvio;0;11772
42109;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11773
42109;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;11774
42109;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;13;desvio;0;11775
42111;0;;0;;;compania;24;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11776
42111;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;10;desvio;0;11777

42135;0;;0;;;compania;0;tiempo;120;NAS;0;seguridad;0;previo;0;desvio;0;11779
42135;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;11780
42152;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;0;11781
42153;0;;0;;;compania;30;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11782
42167;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11783
42167;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;7;desvio;0;11784
42192;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11785
42192;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;66;desvio;0;11786
42193;0;;0;;;compania;0;tiempo;18;NAS;0;seguridad;0;previo;0;desvio;0;11787
42193;0;;0;;;compania;0;tiempo;0;NAS;50;seguridad;0;previo;0;desvio;0;11788
42193;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;5;desvio;0;11789
42198;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;35;desvio;0;11790
42199;0;;0;;;compania;0;tiempo;0;NAS;51;seguridad;0;previo;0;desvio;0;11791
42216;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;0;11792
42221;0;;0;;;compania;27;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11793
42221;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;5;desvio;0;11794
42229;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11795
42233;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11796
42233;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;0;11797
42234;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11798
42234;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;26;desvio;0;11799
42269;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;92;desvio;0;11800
42341;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;11801
42342;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11802
42342;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;14;desvio;0;11803
42371;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11804
42371;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;0;11805
42372;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;0;11806
42377;0;;0;;;compania;61;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11807
42408;0;;0;;;compania;0;tiempo;21;NAS;0;seguridad;0;previo;0;desvio;0;11808
42408;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;0;11809
42408;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;desvio;0;11810
42409;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;0;11811
42409;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;26;desvio;0;11812
42416;0;;0;;;compania;28;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11813
42417;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;desvio;0;11814
42422;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11815
42422;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;29;desvio;0;11816
42423;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;11817
42423;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;27;desvio;0;11818
42431;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;11819
42434;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11820
42446;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11821
42446;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;0;11822
42446;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;0;11823
42447;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11824
42447;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;21;desvio;0;11825
42448;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;0;11826
42475;0;;0;;;compania;0;tiempo;0;NAS;66;seguridad;0;previo;0;desvio;0;11827
42491;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;0;11828
42532;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11829
42532;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;11830
42532;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;13;desvio;0;11831
42541;0;;0;;;compania;38;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11832
42544;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;42;desvio;0;11833
42545;0;;0;;;compania;0;tiempo;7;NAS;0;seguridad;0;previo;0;desvio;0;11834
42545;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;desvio;0;11835
42545;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;44;desvio;0;11836
42547;0;;0;;;compania;0;tiempo;44;NAS;0;seguridad;0;previo;0;desvio;0;11837
42557;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11838
42557;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;0;11839
42558;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;desvio;0;11840
42559;0;;0;;;compania;0;tiempo;10;NAS;0;seguridad;0;previo;0;desvio;0;11841
42559;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;desvio;0;11842
42566;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;desvio;0;11843
42567;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11844
42567;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;11845
42567;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;desvio;0;11846
42568;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11847
42568;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;32;desvio;0;11848
42570;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11849
42597;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11850
42597;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;11851
42599;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;desvio;0;11852
42600;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11853
42600;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;11854
42600;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;31;desvio;0;11855
42601;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11856
42601;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;23;desvio;0;11857
42605;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;11858
42605;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;desvio;0;11859
42606;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;11860
42607;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11861
42607;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;desvio;0;11862
42608;0;;0;;;compania;28;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11863
42611;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;23;desvio;0;11864
42612;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11865
42612;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;21;desvio;0;11866
42622;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11867
42622;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;11;desvio;0;11868
42624;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11869
42628;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11870
42628;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;11871
42628;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;11;desvio;0;11872
42629;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11873
42629;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;0;11874
42648;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;44;desvio;0;11875
42650;0;;0;;;compania;0;tiempo;51;NAS;0;seguridad;0;previo;0;desvio;0;11876
42650;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;11877
42651;0;;0;;;compania;25;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11878
42651;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;11879
42651;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;52;desvio;0;11880
42652;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;59;desvio;0;11881
42654;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11882
42654;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;11883
42686;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;11884
42686;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;11885
42686;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;0;11886
