flightNum;cancelled;cancellationName;diverted;div1airport;div2airport;compania;carrierDelay;tiempo;weatherDelay;NAS;nasDelay;seguridad;securityDelay;previo;lateAircraftDelay;desvio;divArrDelay;
20049;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;100;desvio;;
20050;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;159;desvio;;
20059;0;;0;;;compania;0;tiempo;0;NAS;73;seguridad;0;previo;0;desvio;;
20060;0;;0;;;compania;0;tiempo;0;NAS;56;seguridad;0;previo;15;desvio;;
20066;0;;0;;;compania;0;tiempo;0;NAS;30;seguridad;0;previo;0;desvio;;
20070;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;62;desvio;;
20071;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;63;desvio;;
20073;0;;0;;;compania;59;tiempo;0;NAS;0;seguridad;0;previo;44;desvio;;
20074;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;92;desvio;;
20082;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;11;desvio;;
20084;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;19;desvio;;
20085;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;;
20091;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;13;desvio;;
20093;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;33;desvio;;
20094;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;63;desvio;;
20095;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;110;desvio;;
20096;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;11;desvio;;
20100;0;;0;;;compania;18;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;;
20103;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20106;0;;0;;;compania;9;tiempo;0;NAS;37;seguridad;0;previo;0;desvio;;
20107;0;;0;;;compania;0;tiempo;0;NAS;39;seguridad;0;previo;0;desvio;;
20108;0;;0;;;compania;0;tiempo;0;NAS;45;seguridad;0;previo;0;desvio;;
20113;0;;0;;;compania;0;tiempo;0;NAS;36;seguridad;0;previo;0;desvio;;
20114;0;;0;;;compania;0;tiempo;0;NAS;61;seguridad;0;previo;0;desvio;;
20122;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;;
20123;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;5;desvio;;
20125;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;21;desvio;;
20127;0;;0;;;compania;0;tiempo;0;NAS;36;seguridad;0;previo;21;desvio;;
20129;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;11;desvio;;
20130;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;;
20135;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;;
20140;0;;0;;;compania;0;tiempo;1;NAS;6;seguridad;0;previo;15;desvio;;
20143;0;;0;;;compania;0;tiempo;0;NAS;46;seguridad;0;previo;9;desvio;;
20144;0;;0;;;compania;0;tiempo;0;NAS;51;seguridad;0;previo;0;desvio;;
20149;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;39;desvio;;
20150;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20154;0;;0;;;compania;0;tiempo;0;NAS;100;seguridad;0;previo;0;desvio;;
20155;0;;0;;;compania;0;tiempo;0;NAS;70;seguridad;0;previo;14;desvio;;
20158;0;;0;;;compania;47;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
20160;0;;0;;;compania;0;tiempo;0;NAS;35;seguridad;0;previo;0;desvio;;
20161;0;;0;;;compania;0;tiempo;0;NAS;72;seguridad;0;previo;44;desvio;;
20166;0;;0;;;compania;29;tiempo;0;NAS;14;seguridad;0;previo;0;desvio;;
20170;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
20173;0;;0;;;compania;0;tiempo;0;NAS;45;seguridad;0;previo;0;desvio;;
20176;0;;0;;;compania;5;tiempo;0;NAS;23;seguridad;0;previo;15;desvio;;
20187;0;;0;;;compania;36;tiempo;0;NAS;0;seguridad;0;previo;10;desvio;;
20188;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;desvio;;
20189;0;;0;;;compania;45;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;;
20191;0;;0;;;compania;61;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
20199;0;;0;;;compania;0;tiempo;0;NAS;55;seguridad;0;previo;22;desvio;;
20200;0;;0;;;compania;0;tiempo;0;NAS;43;seguridad;0;previo;14;desvio;;
20202;0;;0;;;compania;0;tiempo;0;NAS;78;seguridad;0;previo;46;desvio;;
20203;0;;0;;;compania;0;tiempo;0;NAS;72;seguridad;0;previo;22;desvio;;
20205;0;;0;;;compania;0;tiempo;67;NAS;19;seguridad;0;previo;25;desvio;;
20206;0;;0;;;compania;0;tiempo;0;NAS;61;seguridad;0;previo;0;desvio;;
20210;0;;0;;;compania;39;tiempo;0;NAS;0;seguridad;0;previo;32;desvio;;
20211;0;;0;;;compania;24;tiempo;0;NAS;0;seguridad;0;previo;74;desvio;;
20213;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;6;desvio;;
20214;0;;0;;;compania;0;tiempo;0;NAS;34;seguridad;0;previo;0;desvio;;
20217;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;45;desvio;;
20218;0;;0;;;compania;12;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;;
20220;0;;0;;;compania;0;tiempo;0;NAS;55;seguridad;0;previo;0;desvio;;
20221;0;;0;;;compania;0;tiempo;0;NAS;96;seguridad;0;previo;0;desvio;;
20225;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;;
20227;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;27;desvio;;
20228;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;desvio;;
20232;0;;0;;;compania;75;tiempo;0;NAS;0;seguridad;0;previo;21;desvio;;
20233;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20235;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;21;desvio;;
20236;0;;0;;;compania;0;tiempo;0;NAS;74;seguridad;0;previo;20;desvio;;
20238;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
20239;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;;
20243;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;9;desvio;;
20244;0;;0;;;compania;0;tiempo;0;NAS;104;seguridad;0;previo;0;desvio;;
20245;0;;0;;;compania;0;tiempo;0;NAS;76;seguridad;0;previo;0;desvio;;
20246;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;55;desvio;;
20247;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;53;desvio;;
20248;0;;0;;;compania;29;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
20267;1;Carrier;0;CMH;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20268;0;;0;;;compania;159;tiempo;0;NAS;0;seguridad;0;previo;49;desvio;;
20271;0;;0;;;compania;0;tiempo;0;NAS;47;seguridad;0;previo;0;desvio;;
20272;0;;0;;;compania;0;tiempo;0;NAS;46;seguridad;0;previo;0;desvio;;
20274;0;;0;;;compania;0;tiempo;0;NAS;42;seguridad;0;previo;0;desvio;;
20275;0;;0;;;compania;0;tiempo;15;NAS;13;seguridad;0;previo;0;desvio;;
20277;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;27;desvio;;
20278;0;;0;;;compania;0;tiempo;0;NAS;87;seguridad;0;previo;0;desvio;;
20280;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;34;desvio;;
20281;0;;0;;;compania;0;tiempo;0;NAS;80;seguridad;0;previo;17;desvio;;
20298;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
20299;0;;0;;;compania;0;tiempo;0;NAS;38;seguridad;0;previo;0;desvio;;
20301;0;;0;;;compania;0;tiempo;0;NAS;14;seguridad;0;previo;90;desvio;;
20302;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;75;desvio;;
20304;0;;0;;;compania;0;tiempo;0;NAS;39;seguridad;0;previo;0;desvio;;
20305;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;21;desvio;;
20306;0;;0;;;compania;76;tiempo;0;NAS;0;seguridad;0;previo;30;desvio;;
20311;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;41;desvio;;
20316;0;;0;;;compania;0;tiempo;0;NAS;124;seguridad;0;previo;0;desvio;;
20317;0;;0;;;compania;0;tiempo;4;NAS;0;seguridad;0;previo;27;desvio;;
20318;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20321;0;;0;;;compania;0;tiempo;0;NAS;61;seguridad;0;previo;184;desvio;;
20326;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;17;desvio;;
20327;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;24;desvio;;
20328;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;11;desvio;;
20336;0;;0;;;compania;0;tiempo;0;NAS;38;seguridad;0;previo;0;desvio;;
20339;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;52;desvio;;
20343;0;;0;;;compania;0;tiempo;0;NAS;31;seguridad;0;previo;25;desvio;;
20344;0;;0;;;compania;0;tiempo;0;NAS;69;seguridad;0;previo;5;desvio;;
20351;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;28;desvio;;
20352;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;17;desvio;;
20363;0;;0;;;compania;0;tiempo;0;NAS;140;seguridad;0;previo;0;desvio;;
20364;0;;0;;;compania;0;tiempo;0;NAS;117;seguridad;0;previo;7;desvio;;
20372;0;;0;;;compania;0;tiempo;0;NAS;51;seguridad;0;previo;29;desvio;;
20373;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;87;desvio;;
20379;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;11;desvio;;
20380;0;;0;;;compania;0;tiempo;0;NAS;50;seguridad;0;previo;12;desvio;;
20381;0;;0;;;compania;0;tiempo;0;NAS;80;seguridad;0;previo;16;desvio;;
20383;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;36;desvio;;
20385;0;;0;;;compania;21;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;;
20387;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;11;desvio;;
20392;0;;0;;;compania;0;tiempo;82;NAS;0;seguridad;0;previo;7;desvio;;
20393;0;;0;;;compania;0;tiempo;0;NAS;65;seguridad;0;previo;10;desvio;;
20396;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;32;desvio;;
20397;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;7;desvio;;
20401;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;66;desvio;;
20402;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;42;desvio;;
20413;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
20415;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;32;desvio;;
20416;0;;0;;;compania;55;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
20424;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
20433;0;;0;;;compania;11;tiempo;0;NAS;1;seguridad;0;previo;25;desvio;;
20439;0;;0;;;compania;0;tiempo;31;NAS;43;seguridad;0;previo;29;desvio;;
20440;0;;0;;;compania;0;tiempo;51;NAS;32;seguridad;0;previo;12;desvio;;
20441;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20442;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;44;desvio;;
20443;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20444;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;61;desvio;;
20449;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;27;desvio;;
20450;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20452;0;;0;;;compania;0;tiempo;0;NAS;97;seguridad;0;previo;0;desvio;;
20453;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;15;desvio;;
20455;0;;0;;;compania;0;tiempo;135;NAS;0;seguridad;0;previo;0;desvio;;
20456;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20463;0;;0;;;compania;14;tiempo;0;NAS;2;seguridad;0;previo;94;desvio;;
20464;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;30;desvio;;
20471;0;;0;;;compania;0;tiempo;0;NAS;87;seguridad;0;previo;0;desvio;;
20472;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
20476;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20477;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;40;desvio;;
20478;0;;0;;;compania;954;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
20483;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;29;desvio;;
20484;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20485;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;54;desvio;;
20490;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;35;desvio;;
20491;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;15;desvio;;
20501;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;93;desvio;;
20502;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;44;desvio;;
20505;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
20506;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
20510;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;75;desvio;;
20511;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20518;0;;0;;;compania;140;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
20523;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;38;desvio;;
20524;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20526;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20528;0;;0;;;compania;0;tiempo;0;NAS;116;seguridad;0;previo;4;desvio;;
20529;0;;0;;;compania;0;tiempo;0;NAS;42;seguridad;0;previo;3;desvio;;
20541;0;;0;;;compania;0;tiempo;0;NAS;40;seguridad;0;previo;0;desvio;;
20542;0;;0;;;compania;0;tiempo;0;NAS;43;seguridad;0;previo;8;desvio;;
20544;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;15;desvio;;
20549;0;;0;;;compania;33;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;;
20560;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;26;desvio;;
20564;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;23;desvio;;
20565;0;;0;;;compania;4;tiempo;0;NAS;1;seguridad;0;previo;10;desvio;;
20569;0;;0;;;compania;0;tiempo;0;NAS;76;seguridad;0;previo;0;desvio;;
20580;0;;0;;;compania;42;tiempo;0;NAS;0;seguridad;0;previo;2;desvio;;
20581;0;;0;;;compania;0;tiempo;0;NAS;69;seguridad;0;previo;0;desvio;;
20582;0;;0;;;compania;0;tiempo;0;NAS;30;seguridad;0;previo;44;desvio;;
20583;0;;0;;;compania;0;tiempo;0;NAS;109;seguridad;0;previo;0;desvio;;
20586;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20593;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;;
20596;0;;0;;;compania;0;tiempo;0;NAS;56;seguridad;0;previo;2;desvio;;
20597;0;;0;;;compania;0;tiempo;0;NAS;44;seguridad;0;previo;0;desvio;;
20598;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;;
20601;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;37;desvio;;
20602;0;;0;;;compania;0;tiempo;0;NAS;14;seguridad;0;previo;1;desvio;;
20605;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;;
20612;0;;0;;;compania;0;tiempo;0;NAS;67;seguridad;0;previo;17;desvio;;
20613;0;;0;;;compania;0;tiempo;0;NAS;86;seguridad;0;previo;7;desvio;;
20624;0;;0;;;compania;0;tiempo;0;NAS;102;seguridad;0;previo;6;desvio;;
20625;0;;0;;;compania;0;tiempo;0;NAS;88;seguridad;0;previo;8;desvio;;
20630;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;;
20631;0;;0;;;compania;0;tiempo;24;NAS;9;seguridad;0;previo;0;desvio;;
20632;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;127;desvio;;
20633;0;;0;;;compania;0;tiempo;0;NAS;82;seguridad;0;previo;0;desvio;;
20634;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;;
20648;0;;0;;;compania;0;tiempo;0;NAS;70;seguridad;0;previo;21;desvio;;
20649;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;31;desvio;;
20658;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;15;desvio;;
20662;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;;
20665;0;;0;;;compania;20;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;;
20666;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;48;desvio;;
20667;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;10;desvio;;
20669;0;;0;;;compania;0;tiempo;0;NAS;100;seguridad;0;previo;6;desvio;;
20670;0;;0;;;compania;0;tiempo;0;NAS;32;seguridad;0;previo;10;desvio;;
20676;0;;0;;;compania;11;tiempo;0;NAS;5;seguridad;0;previo;8;desvio;;
20678;0;;0;;;compania;0;tiempo;0;NAS;32;seguridad;0;previo;3;desvio;;
20679;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;desvio;;
20682;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;28;desvio;;
20683;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;73;desvio;;
20684;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;;
20686;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;80;desvio;;
20687;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;52;desvio;;
20692;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;45;desvio;;
20694;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;;
20696;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;;
20699;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;;
20701;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;68;desvio;;
20702;0;;0;;;compania;0;tiempo;0;NAS;43;seguridad;0;previo;20;desvio;;
20710;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;13;desvio;;
20711;0;;0;;;compania;99;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;;
20713;0;;0;;;compania;0;tiempo;0;NAS;99;seguridad;0;previo;0;desvio;;
20714;0;;0;;;compania;0;tiempo;0;NAS;32;seguridad;0;previo;9;desvio;;
20726;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;7;desvio;;
20733;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;;
20734;0;;0;;;compania;0;tiempo;414;NAS;0;seguridad;0;previo;0;desvio;;
20737;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20738;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;26;desvio;;
20747;0;;0;;;compania;18;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;;
20748;0;;0;;;compania;18;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;;
20751;0;;0;;;compania;14;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;;
20753;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;20;desvio;;
20757;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;;
20758;0;;0;;;compania;13;tiempo;0;NAS;7;seguridad;0;previo;48;desvio;;
20774;0;;0;;;compania;73;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
20776;0;;0;;;compania;112;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;;
20777;0;;0;;;compania;2;tiempo;0;NAS;1;seguridad;0;previo;73;desvio;;
20780;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;26;desvio;;
20782;0;;0;;;compania;40;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
20785;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;2;previo;34;desvio;;
20789;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;55;desvio;;
20793;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;7;desvio;;
20794;0;;0;;;compania;17;tiempo;0;NAS;5;seguridad;0;previo;18;desvio;;
20800;0;;0;;;compania;0;tiempo;0;NAS;44;seguridad;0;previo;0;desvio;;
20801;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;39;desvio;;
20804;0;;0;;;compania;12;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;;
20807;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;45;desvio;;
20809;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;36;desvio;;
20812;0;;0;;;compania;22;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
20815;0;;0;;;compania;2;tiempo;0;NAS;15;seguridad;0;previo;39;desvio;;
20820;1;Weather;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20824;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20829;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20832;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20838;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20839;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;;
20844;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;;
20847;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20849;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;101;desvio;;
20852;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;3;desvio;;
20855;0;;0;;;compania;0;tiempo;0;NAS;30;seguridad;0;previo;0;desvio;;
20858;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;49;desvio;;
20865;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;;
20869;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20870;0;;0;;;compania;28;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;;
20872;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20881;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
20882;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20884;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
20888;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;26;desvio;;
20889;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;27;desvio;;
20890;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;37;desvio;;
20892;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20896;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
20902;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;24;desvio;;
20903;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;32;desvio;;
20908;0;;0;;;compania;106;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;;
20917;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20918;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;desvio;;
20920;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;11;desvio;;
20922;0;;0;;;compania;13;tiempo;0;NAS;1;seguridad;0;previo;40;desvio;;
20928;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;;
20929;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;13;desvio;;
20936;0;;0;;;compania;24;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;;
20937;0;;0;;;compania;19;tiempo;0;NAS;12;seguridad;0;previo;7;desvio;;
20938;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20944;0;;0;;;compania;5;tiempo;0;NAS;11;seguridad;0;previo;8;desvio;;
20948;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20949;0;;0;;;compania;33;tiempo;0;NAS;0;seguridad;0;previo;6;desvio;;
20951;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;68;desvio;;
20953;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20954;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;;
20955;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20956;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;53;desvio;;
20959;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;31;desvio;;
20963;0;;0;;;compania;73;tiempo;0;NAS;10;seguridad;0;previo;0;desvio;;
20964;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;72;desvio;;
20973;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;;
20974;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20977;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20982;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
20985;0;;0;;;compania;30;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
20986;1;Weather;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
