idVuelo;cancelled;cancellationName;diverted;div1airport;div2airport;compania;carrierDelay;tiempo;weatherDelay;NAS;nasDelay;seguridad;securityDelay;previo;lateAircraftDelay;
27204;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
27204;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;5;
27207;0;;0;;;compania;0;tiempo;0;NAS;107;seguridad;0;previo;0;
27208;0;;0;;;compania;0;tiempo;0;NAS;91;seguridad;0;previo;0;
27209;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;44;
27211;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;128;
27216;0;;0;;;compania;0;tiempo;0;NAS;14;seguridad;0;previo;0;
27216;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;2;
27218;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;
27219;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
27220;0;;0;;;compania;0;tiempo;0;NAS;112;seguridad;0;previo;0;
27221;0;;0;;;compania;0;tiempo;0;NAS;118;seguridad;0;previo;0;
27221;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;
27223;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;
27227;0;;0;;;compania;0;tiempo;0;NAS;116;seguridad;0;previo;0;
27227;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;
27228;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
27229;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
27230;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;
27230;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;11;
27233;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;
27243;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;52;
27244;0;;0;;;compania;79;tiempo;0;NAS;0;seguridad;0;previo;0;
27253;0;;0;;;compania;0;tiempo;0;NAS;109;seguridad;0;previo;0;
27254;0;;0;;;compania;0;tiempo;0;NAS;79;seguridad;0;previo;0;
27257;0;;0;;;compania;83;tiempo;0;NAS;0;seguridad;0;previo;0;
27258;0;;0;;;compania;124;tiempo;0;NAS;0;seguridad;0;previo;0;
27260;0;;0;;;compania;0;tiempo;0;NAS;142;seguridad;0;previo;0;
27261;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
27261;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;122;
27264;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;0;
27264;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;
27267;0;;0;;;compania;0;tiempo;0;NAS;79;seguridad;0;previo;0;
27267;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;47;
27269;0;;0;;;compania;0;tiempo;0;NAS;97;seguridad;0;previo;0;
27276;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;36;
27277;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;
27277;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;69;
27278;0;;0;;;compania;97;tiempo;0;NAS;0;seguridad;0;previo;0;
27278;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;0;
27279;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;
27279;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;109;
27280;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
27294;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;0;
27294;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;36;
27300;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;
27300;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;0;
27306;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;
27307;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;
27307;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;72;
27309;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
27310;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;79;
27312;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;61;
27313;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;47;
27315;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;63;
27316;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;
27316;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;76;
27318;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;57;
27319;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;69;
27320;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;117;
27322;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;61;
27327;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
27334;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;
27335;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;53;
27338;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;
27338;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;
27338;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;
27339;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;34;
27342;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;
27342;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;
27348;0;;0;;;compania;0;tiempo;0;NAS;113;seguridad;0;previo;0;
27348;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;
27349;0;;0;;;compania;0;tiempo;0;NAS;112;seguridad;0;previo;0;
27351;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;
27351;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;
27352;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;
27356;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;0;
27356;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;9;
27359;0;;0;;;compania;44;tiempo;0;NAS;0;seguridad;0;previo;0;
27363;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;
27366;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;
27373;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;0;
27373;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;
27385;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;0;
27389;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;
27389;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;
27390;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;108;
27395;0;;0;;;compania;0;tiempo;0;NAS;127;seguridad;0;previo;0;
27395;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;1;
27400;0;;0;;;compania;0;tiempo;0;NAS;32;seguridad;0;previo;0;
27400;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;77;
27401;0;;0;;;compania;0;tiempo;0;NAS;100;seguridad;0;previo;0;
27401;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;27;
27404;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;27;
27405;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;
27405;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;74;
27408;0;;0;;;compania;0;tiempo;0;NAS;103;seguridad;0;previo;0;
27408;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;1;
27409;0;;0;;;compania;0;tiempo;0;NAS;83;seguridad;0;previo;0;
27418;0;;0;;;compania;0;tiempo;0;NAS;91;seguridad;0;previo;0;
27418;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;
27419;0;;0;;;compania;0;tiempo;0;NAS;105;seguridad;0;previo;0;
27419;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;7;
27421;0;;0;;;compania;94;tiempo;0;NAS;0;seguridad;0;previo;0;
27421;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;
27423;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;77;
27425;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;
27425;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;111;
27426;0;;0;;;compania;0;tiempo;0;NAS;98;seguridad;0;previo;0;
27429;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;83;
27436;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;114;
27437;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;
27437;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;112;
27439;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;
27439;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;
27441;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;69;
27442;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;
27442;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;3;
27443;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;0;
27443;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;11;
27445;0;;0;;;compania;0;tiempo;0;NAS;64;seguridad;0;previo;0;
27445;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;46;
27446;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;
27446;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;99;
27447;0;;0;;;compania;0;tiempo;0;NAS;56;seguridad;0;previo;0;
27448;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;95;
27452;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;
27452;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;111;
27456;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;
27456;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;68;
27459;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;68;
27479;0;;0;;;compania;0;tiempo;0;NAS;57;seguridad;0;previo;0;
27495;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;0;
27495;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;
27497;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;
27497;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;
27497;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;1;
27501;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;39;
27503;0;;0;;;compania;0;tiempo;0;NAS;134;seguridad;0;previo;0;
27504;0;;0;;;compania;0;tiempo;0;NAS;67;seguridad;0;previo;0;
27504;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;39;
27509;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
27517;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;46;
27518;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;99;
27528;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
27538;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;
27543;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
27550;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;112;
27552;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;
27552;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;42;
27554;1;Weather;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
27560;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;
27571;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;
27571;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;
27578;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;
27578;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;
27582;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;
27582;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;
27591;0;;0;;;compania;0;tiempo;0;NAS;87;seguridad;0;previo;0;
27595;0;;0;;;compania;61;tiempo;0;NAS;0;seguridad;0;previo;0;
27595;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;
27604;0;;0;;;compania;0;tiempo;0;NAS;142;seguridad;0;previo;0;
27614;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;0;
27614;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;
27620;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
27622;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;31;
27628;0;;0;;;compania;0;tiempo;0;NAS;61;seguridad;0;previo;0;
27640;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;141;
27641;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;92;
27642;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;40;
27643;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;
27644;0;;0;;;compania;38;tiempo;0;NAS;0;seguridad;0;previo;0;
27663;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;31;
27664;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;
27664;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;36;
27666;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;
27682;0;;0;;;compania;0;tiempo;0;NAS;71;seguridad;0;previo;0;
27682;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;
27683;0;;0;;;compania;0;tiempo;0;NAS;44;seguridad;0;previo;0;
27685;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;
27691;0;;0;;;compania;0;tiempo;33;NAS;0;seguridad;0;previo;0;
27694;0;;0;;;compania;0;tiempo;0;NAS;111;seguridad;0;previo;0;
27695;0;;0;;;compania;0;tiempo;0;NAS;94;seguridad;0;previo;0;
27696;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;91;
27698;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;112;
27699;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;71;
27701;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;
27702;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;0;
27702;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;2;
27703;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;
27708;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;
27708;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;
27709;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;96;
27710;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;
27710;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;96;
27711;0;;0;;;compania;0;tiempo;0;NAS;42;seguridad;0;previo;0;
27711;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;
27715;0;;0;;;compania;0;tiempo;0;NAS;82;seguridad;0;previo;0;
27716;0;;0;;;compania;0;tiempo;0;NAS;126;seguridad;0;previo;0;
27724;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;
27726;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;
27730;0;;0;;;compania;0;tiempo;0;NAS;36;seguridad;0;previo;0;
27734;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;0;
27734;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;
27735;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;
27735;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;
27736;0;;0;;;compania;0;tiempo;0;NAS;49;seguridad;0;previo;0;
27736;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;2;
27738;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;
27738;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;
27739;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;
27739;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;
27751;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;36;
27753;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;
27753;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;
27757;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;
27757;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;
27757;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;61;
27763;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;
27763;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;
27789;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;
27789;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;
27789;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;
27808;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;
27816;0;;0;;;compania;0;tiempo;0;NAS;56;seguridad;0;previo;0;
27820;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;32;
27837;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;
27837;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;5;
27875;0;;0;;;compania;0;tiempo;0;NAS;70;seguridad;0;previo;0;
27880;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;
27880;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;30;
27883;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;30;
27892;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;
27895;0;;0;;;compania;133;tiempo;0;NAS;0;seguridad;0;previo;0;
27897;0;;0;;;compania;34;tiempo;0;NAS;0;seguridad;0;previo;0;
27897;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;24;
27900;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;
27900;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;21;
27903;0;;0;;;compania;28;tiempo;0;NAS;0;seguridad;0;previo;0;
27903;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;11;
27909;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;62;
27913;0;;0;;;compania;0;tiempo;0;NAS;10;seguridad;0;previo;0;
27913;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;86;
27914;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;
27914;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;128;
27915;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;
27915;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;127;
27916;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;86;
27925;0;;0;;;compania;95;tiempo;0;NAS;0;seguridad;0;previo;0;
27925;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;0;
27938;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;
27938;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;64;
27939;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;83;
27944;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
27947;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;0;
27948;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;
27948;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;
27951;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;
27956;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;125;
27957;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;
27957;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;98;
27959;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;
27961;0;;0;;;compania;25;tiempo;0;NAS;0;seguridad;0;previo;0;
27965;0;;0;;;compania;0;tiempo;0;NAS;76;seguridad;0;previo;0;
27977;0;;0;;;compania;0;tiempo;0;NAS;35;seguridad;0;previo;0;
27977;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;5;
27978;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;
27986;0;;0;;;compania;0;tiempo;0;NAS;31;seguridad;0;previo;0;
27986;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;1;
27998;0;;0;;;compania;47;tiempo;0;NAS;0;seguridad;0;previo;0;
28001;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;
28001;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;51;
28008;1;Weather;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
28013;0;;0;;;compania;47;tiempo;0;NAS;0;seguridad;0;previo;0;
28013;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;
28019;0;;0;;;compania;33;tiempo;0;NAS;0;seguridad;0;previo;0;
28019;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;
28020;0;;0;;;compania;0;tiempo;0;NAS;36;seguridad;0;previo;0;
28020;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;42;
28024;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;41;
28036;0;;0;;;compania;0;tiempo;0;NAS;63;seguridad;0;previo;0;
28036;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;3;
28039;0;;0;;;compania;27;tiempo;0;NAS;0;seguridad;0;previo;0;
28039;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;
28043;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;
28043;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;
28047;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;35;
28056;0;;0;;;compania;0;tiempo;0;NAS;104;seguridad;0;previo;0;
28057;0;;0;;;compania;0;tiempo;0;NAS;131;seguridad;0;previo;0;
28062;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;
28062;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;215;
28092;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;
28092;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;45;
28098;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;
28101;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;0;
28101;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;12;
28106;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;21;
28115;0;;0;;;compania;56;tiempo;0;NAS;0;seguridad;0;previo;0;
28116;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;
28134;0;;0;;;compania;0;tiempo;41;NAS;0;seguridad;0;previo;0;
28134;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;
28137;0;;0;;;compania;0;tiempo;0;NAS;106;seguridad;0;previo;0;
28146;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;
28146;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;64;
28147;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;
28147;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;73;
28149;0;;0;;;compania;0;tiempo;0;NAS;83;seguridad;0;previo;0;
28149;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;
28152;0;;0;;;compania;55;tiempo;0;NAS;0;seguridad;0;previo;0;
28153;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;
28158;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;
28158;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;
28161;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;59;
28162;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;33;
28166;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;
28180;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;
28186;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;
28187;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;
28188;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;
28189;0;;0;;;compania;0;tiempo;0;NAS;51;seguridad;0;previo;0;
28193;0;;0;;;compania;86;tiempo;0;NAS;0;seguridad;0;previo;0;
28194;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;
28195;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;
28221;0;;0;;;compania;0;tiempo;0;NAS;88;seguridad;0;previo;0;
28221;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;11;
28223;0;;0;;;compania;46;tiempo;0;NAS;0;seguridad;0;previo;0;
28239;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;
28240;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;62;
28241;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;136;
28247;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;87;
28249;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;0;
28249;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;9;
28252;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;
28252;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;5;previo;0;
28252;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;
28256;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;
28282;0;;0;;;compania;127;tiempo;0;NAS;0;seguridad;0;previo;0;
28282;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;
28282;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;31;
